번호,관리기관명,소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치연월,관리기관전화번호,WGS84위도,WGS84경도,데이터기준일자
16607,충청남도 논산시청,,충청남도 논산시 벌곡면 신양리 587-3,생활방범,1,200,60도 전방면,0,2017-12,041-746-6462,36.22273402,127.2779585,2021-09-30
16608,충청남도 논산시청,,충청남도 논산시 연산면 천호리 232-1,생활방범,1,200,60도 전방면,0,2017-12,041-746-6462,36.23742136,127.2282613,2021-09-30
16609,충청남도 논산시청,,충청남도 논산시 연산면 천호리 232-1,생활방범,1,200,60도 전방면,0,2017-12,041-746-6462,36.23742136,127.2282613,2021-09-30
16610,충청남도 논산시청,,충청남도 논산시 관촉동 231,어린이보호,1,130,60도 전방면,0,2014-12,041-746-6462,36.19155892,127.1139225,2021-09-30
16611,충청남도 논산시청,,충청남도 논산시 연무읍 금곡리 342-1,어린이보호,1,130,60도 전방면,0,2014-12,041-746-6462,36.11892503,127.0861232,2021-09-30
16612,충청남도 논산시청,,충청남도 논산시 연무읍 금곡리 342-1,어린이보호,1,130,60도 전방면,0,2014-12,041-746-6462,36.11892503,127.0861232,2021-09-30
16613,충청남도 논산시청,,충청남도 논산시 연무읍 금곡리 342-1,어린이보호,1,130,60도 전방면,0,2014-12,041-746-6462,36.11892503,127.0861232,2021-09-30
16614,충청남도 논산시청,,충청남도 논산시 취암동 1068-1,어린이보호,1,130,60도 전방면,0,2014-12,041-746-6462,36.20140887,127.0933289,2021-09-30
16615,충청남도 논산시청,,충청남도 논산시 취암동 1068-1,어린이보호,1,130,60도 전방면,0,2014-12,041-746-6462,36.20140887,127.0933289,2021-09-30
16616,충청남도 논산시청,,충청남도 논산시 취암동 1068-1,어린이보호,1,130,60도 전방면,0,2014-12,041-746-6462,36.20140887,127.0933289,2021-09-30
16617,충청남도 논산시청,,충청남도 논산시 취암동 1068-1,어린이보호,1,130,60도 전방면,0,2014-12,041-746-6462,36.20140887,127.0933289,2021-09-30
16618,충청남도 논산시청,,충청남도 논산시 반월동 33-17,교통단속,1,200,60도 전방면,0,2014-11,041-746-6462,36.20755277,127.0929801,2021-09-30
16619,충청남도 논산시청,,충청남도 논산시 반월동 33-42,교통단속,1,200,360도 전방면,0,2014-11,041-746-6462,36.20798239,127.0925859,2021-09-30
16620,충청남도 논산시청,,충청남도 논산시 지산동 258-6,쓰레기단속,1,200,360도 전방면,0,2014-11,041-746-6462,36.20426277,127.109754,2021-09-30
16621,충청남도 논산시청,,충청남도 논산시 연무읍 마산리 700-78,쓰레기단속,1,200,360도 전방면,0,2014-11,041-746-6462,36.12698104,127.1002611,2021-09-30
16622,충청남도 논산시청,충청남도 논산시 대화로83번길 1,충청남도 논산시 대교동 64-1,쓰레기단속,1,200,360도 전방면,0,2014-11,041-746-6462,36.20917932,127.0852434,2021-09-30
16623,충청남도 논산시청,,충청남도 논산시 대교동 243-1,쓰레기단속,1,200,360도 전방면,0,2014-11,041-746-6462,36.20946323,127.0893882,2021-09-30
16624,충청남도 논산시청,충청남도 논산시 연무읍 안심로 141,,교통단속,1,200,60도 전방면,0,2014-06,041-746-6462,36.1338077,127.0996055,2021-09-30
16625,충청남도 논산시청,충청남도 논산시 연무읍 안심로 141,,교통단속,1,200,360도 전방면,0,2014-06,041-746-6462,36.1338077,127.0996055,2021-09-30
16626,충청남도 논산시청,충청남도 논산시 연무읍 안심로 141,,교통단속,1,200,60도 전방면,0,2014-06,041-746-6462,36.1338077,127.0996055,2021-09-30
16627,충청남도 논산시청,,충청남도 논산시 화지동 91-9,교통단속,1,200,360도 전방면,0,2014-06,041-746-6462,36.20684734,127.0831798,2021-09-30
16628,충청남도 논산시청,,충청남도 논산시 화지동 91-9,교통단속,1,200,60도 전방면,0,2014-06,041-746-6462,36.20684734,127.0831798,2021-09-30
16629,충청남도 논산시청,,충청남도 논산시 화지동 103,교통단속,1,200,360도 전방면,0,2014-06,041-746-6462,36.20598357,127.0833678,2021-09-30
16630,충청남도 논산시청,,충청남도 논산시 화지동 103,교통단속,1,200,60도 전방면,0,2014-06,041-746-6462,36.20598357,127.0833678,2021-09-30
16631,충청남도 논산시청,,충청남도 논산시 취암동 1040-17,교통단속,1,200,360도 전방면,0,2014-06,041-746-6462,36.20351901,127.0887342,2021-09-30
16632,충청남도 논산시청,,충청남도 논산시 취암동 1040-17,교통단속,1,200,60도 전방면,0,2014-06,041-746-6462,36.20351901,127.0887342,2021-09-30
16633,충청남도 논산시청,,충청남도 논산시 취암동 1040-17,교통단속,1,200,60도 전방면,0,2014-06,041-746-6462,36.20351901,127.0887342,2021-09-30
16634,충청남도 논산시청,,충청남도 논산시 반월동 199-20,어린이보호,1,130,60도 전방면,0,2014-06,041-746-6462,36.20646109,127.0928259,2021-09-30
16635,충청남도 논산시청,,충청남도 논산시 반월동 199-20,어린이보호,1,130,60도 전방면,0,2014-06,041-746-6462,36.20646109,127.0928259,2021-09-30
16636,충청남도 논산시청,,충청남도 논산시 강산동 산 81-6,어린이보호,1,130,360도 전방면,0,2014-06,041-746-6462,36.19033883,127.0776238,2021-09-30
16637,충청남도 논산시청,,충청남도 논산시 강산동 산 81-6,어린이보호,1,130,60도 전방면,0,2014-06,041-746-6462,36.19033883,127.0776238,2021-09-30
16638,충청남도 논산시청,,충청남도 논산시 강산동 산 81-6,어린이보호,1,130,60도 전방면,0,2014-06,041-746-6462,36.19033883,127.0776238,2021-09-30
16639,충청남도 논산시청,,충청남도 논산시 취암동 621-20,어린이보호,1,130,360도 전방면,0,2014-06,041-746-6462,36.20187878,127.0863735,2021-09-30
16640,충청남도 논산시청,,충청남도 논산시 내동 산 1-1,어린이보호,1,130,60도 전방면,0,2014-06,041-746-6462,36.18760381,127.1116767,2021-09-30
16641,충청남도 논산시청,,충청남도 논산시 내동 산 1-1,어린이보호,1,130,60도 전방면,0,2014-06,041-746-6462,36.18760381,127.1116767,2021-09-30
16642,충청남도 논산시청,,충청남도 논산시 내동 144-5,어린이보호,1,130,360도 전방면,0,2014-06,041-746-6462,36.182196,127.1055788,2021-09-30
16643,충청남도 논산시청,,충청남도 논산시 내동 144-5,어린이보호,1,130,60도 전방면,0,2014-06,041-746-6462,36.182196,127.1055788,2021-09-30
16644,충청남도 논산시청,,충청남도 논산시 내동 144-5,어린이보호,1,130,360도 전방면,0,2014-06,041-746-6462,36.182196,127.1055788,2021-09-30
16645,충청남도 논산시청,,충청남도 논산시 내동 144-5,어린이보호,1,130,60도 전방면,0,2014-06,041-746-6462,36.182196,127.1055788,2021-09-30
16646,충청남도 논산시청,,충청남도 논산시 내동 98,어린이보호,1,130,60도 전방면,0,2014-06,041-746-6462,36.18085495,127.1046157,2021-09-30
16647,충청남도 논산시청,,충청남도 논산시 내동 98,어린이보호,1,130,60도 전방면,0,2014-06,041-746-6462,36.18085495,127.1046157,2021-09-30
16648,충청남도 논산시청,,충청남도 논산시 내동 1110,어린이보호,1,130,60도 전방면,0,2014-06,041-746-6462,36.17853717,127.1044086,2021-09-30
16649,충청남도 천안시,0,충청남도 천안시 동남구 병천면 병천리 205-10,생활방범,1,200,-1,30,2015-12,041-521-5207,36.761088,127.298901,2021-09-30
16650,충청남도 천안시,0,충청남도 천안시 동남구 병천면 병천리 205-10,생활방범,1,200,300,30,2015-12,041-521-5207,36.761088,127.298901,2021-09-30
16651,충청남도 천안시,0,충청남도 천안시 동남구 병천면 매성리 525-5,생활방범,1,200,-1,30,2015-08,041-521-5207,36.795344,127.318777,2021-09-30
16652,충청남도 천안시,0,충청남도 천안시 동남구 병천면 매성리 525-5,생활방범,1,200,180,30,2015-08,041-521-5207,36.795344,127.318777,2021-09-30
16653,충청남도 천안시,0,충청남도 천안시 동남구 병천면 매성리 525-5,생활방범,1,200,1,30,2015-08,041-521-5207,36.795344,127.318777,2021-09-30
16654,충청남도 천안시,0,충청남도 천안시 동남구 병천면 가전리 689-2,생활방범,1,200,167,30,2017-10,041-521-5207,36.766781,127.28416,2021-09-30
16655,충청남도 천안시,0,충청남도 천안시 동남구 병천면 병천리 235-2,생활방범,1,200,90,30,2021-05,041-521-5207,36.758207,127.296374,2021-09-30
16656,충청남도 천안시,0,충청남도 천안시 동남구 병천면 병천리 235-2,생활방범,1,200,90,30,2021-05,041-521-5207,36.758207,127.296374,2021-09-30
16657,충청남도 천안시,0,충청남도 천안시 동남구 병천면 병천리 235-2,생활방범,1,200,90,30,2021-05,041-521-5207,36.758207,127.296374,2021-09-30
16658,충청남도 천안시,0,충청남도 천안시 동남구 병천면 병천리 235-2,생활방범,1,200,90,30,2021-05,041-521-5207,36.758207,127.296374,2021-09-30
16659,충청남도 천안시,충청남도 천안시 동남구 병천면 가전7길 3,충청남도 천안시 동남구 병천면 가전리 190-65,생활방범,1,200,90,30,2021-05,041-521-5207,36.767976,127.283429,2021-09-30
16660,충청남도 천안시,충청남도 천안시 동남구 병천면 가전7길 3,충청남도 천안시 동남구 병천면 가전리 190-65,생활방범,1,200,90,30,2021-05,041-521-5207,36.767976,127.283429,2021-09-30
16661,충청남도 천안시,충청남도 천안시 동남구 병천면 가전7길 3,충청남도 천안시 동남구 병천면 가전리 190-65,생활방범,1,200,90,30,2021-05,041-521-5207,36.767976,127.283429,2021-09-30
16662,충청남도 천안시,충청남도 천안시 동남구 병천면 탑원1길 67-21,충청남도 천안시 동남구 병천면 탑원1리 329-3,생활방범,1,200,90,30,2021-05,041-521-5207,36.757737,127.304105,2021-09-30
16663,충청남도 천안시,충청남도 천안시 동남구 병천면 탑원1길 67-21,충청남도 천안시 동남구 병천면 탑원1리 329-3,생활방범,1,200,90,30,2021-05,041-521-5207,36.757737,127.304105,2021-09-30
16664,충청남도 천안시,충청남도 천안시 동남구 병천면 탑원1길 67-21,충청남도 천안시 동남구 병천면 탑원1리 329-3,생활방범,1,200,90,30,2021-05,041-521-5207,36.757737,127.304105,2021-09-30
16665,충청남도 천안시,0,충청남도 천안시 동남구 병천면 병천리 157-10,생활방범,1,200,220,30,2018-09,041-521-5207,36.762624,127.298421,2021-09-30
16666,충청남도 천안시,0,충청남도 천안시 동남구 병천면 병천리 157-10,생활방범,1,200,90,30,2018-09,041-521-5207,36.762603,127.29824,2021-09-30
16667,충청남도 천안시,0,충청남도 천안시 동남구 병천면 병천리 157-10,생활방범,1,200,40,30,2018-09,041-521-5207,36.762603,127.29824,2021-09-30
16668,충청남도 천안시,0,충청남도 천안시 동남구 병천면 병천리 157-10,생활방범,1,200,320,30,2018-09,041-521-5207,36.762603,127.29824,2021-09-30
16669,충청남도 천안시,0,충청남도 천안시 동남구 병천면 병천리 157-10,생활방범,1,200,200,30,2018-09,041-521-5207,36.762603,127.29824,2021-09-30
16670,충청남도 천안시,0,충청남도 천안시 동남구 병천면 병천리 203-4,생활방범,1,200,80,30,2018-09,041-521-5207,36.762296,127.300527,2021-09-30
16671,충청남도 천안시,0,충청남도 천안시 동남구 병천면 병천리 203-4,생활방범,1,200,260,30,2018-09,041-521-5207,36.762296,127.300527,2021-09-30
16672,충청남도 천안시,0,충청남도 천안시 동남구 병천면 병천리 203-4,생활방범,1,200,210,30,2018-09,041-521-5207,36.762296,127.300527,2021-09-30
16673,충청남도 천안시,0,충청남도 천안시 동남구 병천면 도원리 221-9,생활방범,1,200,245,30,2018-09,041-521-5207,36.780835,127.317827,2021-09-30
16674,충청남도 천안시,0,충청남도 천안시 동남구 병천면 도원리 221-9,생활방범,1,200,20,30,2018-09,041-521-5207,36.780835,127.317827,2021-09-30
16675,충청남도 천안시,0,충청남도 천안시 동남구 병천면 도원리 221-9,생활방범,1,200,170,30,2018-09,041-521-5207,36.780835,127.317827,2021-09-30
16676,충청남도 천안시,충청남도 천안시 동남구 병천면 유관순생가길 28,충청남도 천안시 동남구 병천면 용두리 338-12,생활방범,1,200,60,30,2019-08,041-521-5207,36.756624,127.315894,2021-09-30
16677,충청남도 천안시,충청남도 천안시 동남구 병천면 유관순생가길 28,충청남도 천안시 동남구 병천면 용두리 338-12,생활방범,1,200,240,30,2019-08,041-521-5207,36.756624,127.315894,2021-09-30
16678,충청남도 천안시,충청남도 천안시 동남구 병천면 유관순생가길 28,충청남도 천안시 동남구 병천면 용두리 338-12,생활방범,1,200,140,30,2019-08,041-521-5207,36.756624,127.315894,2021-09-30
16679,충청남도 천안시,0,충청남도 천안시 동남구 병천면 용두리 582,생활방범,1,200,120,30,2019-08,041-521-5207,36.755168,127.322333,2021-09-30
16680,충청남도 천안시,0,충청남도 천안시 동남구 병천면 용두리 582,생활방범,1,200,280,30,2019-08,041-521-5207,36.755168,127.322333,2021-09-30
16681,충청남도 천안시,충청남도 천안시 동남구 병천면 가전8길 12,충청남도 천안시 동남구 병천면 가전리 361-10,생활방범,1,200,90,30,2021-05,041-521-5207,36.757238,127.284537,2021-09-30
16682,충청남도 천안시,충청남도 천안시 동남구 병천면 가전8길 12,충청남도 천안시 동남구 병천면 가전리 361-10,생활방범,1,200,90,30,2021-05,041-521-5207,36.757238,127.284537,2021-09-30
16683,충청남도 천안시,충청남도 천안시 동남구 병천면 가전8길 12,충청남도 천안시 동남구 병천면 가전리 361-10,생활방범,1,200,90,30,2021-05,041-521-5207,36.757238,127.284537,2021-09-30
16684,충청남도 천안시,0,충청남도 천안시 동남구 병천면 가전리 483-7,생활방범,1,200,190,30,2016-06,041-521-5207,36.758056,127.264686,2021-09-30
16685,충청남도 천안시,충청남도 천안시 서북구 공원로 196,충청남도 천안시 서북구 불당동 1289,생활방범,1,200,85,30,2020-10,041-521-5207,36.799337,127.102025,2021-09-30
16686,충청남도 천안시,충청남도 천안시 서북구 공원로 196,충청남도 천안시 서북구 불당동 1289,생활방범,1,200,163,30,2020-10,041-521-5207,36.799337,127.102025,2021-09-30
16687,충청남도 천안시,충청남도 천안시 서북구 불당31길 33,충청남도 천안시 서북구 불당동 1653,생활방범,1,200,17,30,2020-10,041-521-5207,36.81028,127.105864,2021-09-30
16688,충청남도 천안시,충청남도 천안시 서북구 불당31길 33,충청남도 천안시 서북구 불당동 1653,생활방범,1,200,204,30,2020-10,041-521-5207,36.81028,127.105864,2021-09-30
16689,충청남도 천안시,충청남도 천안시 서북구 불당31길 33,충청남도 천안시 서북구 불당동 1653,생활방범,1,200,285,30,2020-10,041-521-5207,36.81028,127.105864,2021-09-30
16690,충청남도 천안시,충청남도 천안시 서북구 검은들1길 25,충청남도 천안시 서북구 불당동 683,생활방범,1,200,-1,30,2020-10,041-521-5207,36.812189,127.110154,2021-09-30
16691,충청남도 천안시,충청남도 천안시 서북구 검은들1길 25,충청남도 천안시 서북구 불당동 683,생활방범,1,200,191,30,2020-10,041-521-5207,36.812189,127.110154,2021-09-30
16692,충청남도 천안시,충청남도 천안시 서북구 검은들1길 25,충청남도 천안시 서북구 불당동 683,생활방범,1,200,291,30,2020-10,041-521-5207,36.812189,127.110154,2021-09-30
16693,충청남도 천안시,충청남도 천안시 서북구 검은들3길 6,충청남도 천안시 서북구 불당동 691,생활방범,1,200,-1,30,2020-10,041-521-5207,36.810725,127.110598,2021-09-30
16694,충청남도 천안시,충청남도 천안시 서북구 쌍용8길 17-3 (쌍용동),충청남도 천안시 서북구 쌍용동 1337,생활방범,1,200,190,30,2015-08,041-521-5207,36.801914,127.121599,2021-09-30
16695,충청남도 천안시,충청남도 천안시 서북구 쌍용8길 17-3 (쌍용동),충청남도 천안시 서북구 쌍용동 1337,생활방범,1,200,20,30,2015-08,041-521-5207,36.801914,127.121599,2021-09-30
